"Id","SalePrice"
1580,189527.894960152
1581,156183.164886806
1582,128935.986439798
1583,306423.355386373
1584,225130.542381088
1585,142513.829394206
1586,74264.767556202
1587,95038.1629795579
1588,147279.028916062
1589,100987.004043602
1590,138155.036319073
1591,97865.947733833
1592,116033.363332539
1593,120689.734351935
1594,131583.44086808
1595,119123.226908503
1596,231939.30915946
1597,190115.882717877
1598,211386.689328158
1599,177210.279804431
1600,168668.481958507
1601,67365.8807335723
1602,108216.959051966
1603,82030.1709362829
1604,259279.387371545
1605,239015.650023241
1606,171605.459380466
1607,176607.850377767
1608,218156.290873754
1609,191204.713439212
1610,163683.499962995
1611,143038.798132874
1612,167141.802216483
1613,159536.986623286
1614,122617.626191339
1615,94261.2953768161
1616,82623.741345156
1617,94852.778933208
1618,123920.49937054
1619,143155.65169474
1620,147745.237278837
1621,136806.770111959
1622,140495.088439361
1623,274316.918761058
1624,208975.499422751
1625,121696.820670027
1626,167789.621506611
1627,185018.18534027
1628,273183.78932432
1629,173099.831643681
1630,360045.783384476
1631,227074.035709157
1632,244006.626442033
1633,165845.525753861
1634,180007.842155645
1635,174027.600021113
1636,156767.550968974
1637,192624.633768075
1638,193578.755571024
1639,185768.86256535
1640,267617.438579538
1641,183020.251648803
1642,238381.498879865
1643,233244.788933484
1644,234227.698301606
1645,214990.508885283
1646,161610.683577395
1647,159720.150696531
1648,130069.790035995
1649,137393.269277199
1650,110861.059015613
1651,122807.886323213
1652,102979.530125256
1653,106375.13677008
1654,144306.641265815
1655,141347.287269759
1656,141166.890884649
1657,146112.787030522
1658,143229.450487193
1659,121471.627217127
1660,149170.698338698
1661,462507.376397249
1662,378600.567072068
1663,362243.823752695
1664,549887.841739502
1665,306265.566341074
1666,331111.798402911
1667,386302.452193841
1668,323537.772803529
1669,295715.589693339
1670,340321.355827295
1671,276263.23222698
1672,468713.952354308
1673,294727.892140828
1674,249292.318766408
1675,194485.930476515
1676,196182.038259659
1677,220457.796658367
1678,472547.72357705
1679,393825.880890542
1680,321457.766162186
1681,251752.81266743
1682,303914.043387587
1683,190600.902993413
1684,178971.385092365
1685,175155.617322758
1686,169910.73459277
1687,169194.643947105
1688,190259.423664801
1689,192853.46292255
1690,189496.105721561
1691,179180.833703534
1692,256691.269768072
1693,168361.698126096
1694,180592.800630263
1695,164229.755441188
1696,270489.337614433
1697,170132.425106499
1698,367328.38892944
1699,351200.738928568
1700,255746.101337162
1701,287645.56528555
1702,252145.72439458
1703,252805.699124232
1704,285251.809777461
1705,236143.108663783
1706,457537.914884834
1707,216220.700146822
1708,206251.576134368
1709,265174.404449243
1710,229448.847038216
1711,253892.886240711
1712,250288.323936687
1713,275036.871167994
1714,227543.037831436
1715,206198.640889573
1716,182611.10231001
1717,172884.469642348
1718,138760.862110192
1719,201640.897736193
1720,239340.324426657
1721,168075.20779848
1722,131645.672184458
1723,158030.850608689
1724,205448.474512175
1725,231846.134439543
1726,183514.908289973
1727,157670.560418813
1728,183077.56648967
1729,164162.882894307
1730,161309.334569561
1731,121661.150020419
1732,122990.355797095
1733,109828.481966676
1734,114405.034208813
1735,130688.402241989
1736,114788.932749295
1737,338489.947526384
1738,260339.3523363
1739,283565.568544118
1740,209310.644616174
1741,185563.605325024
1742,173778.253094361
1743,175249.689868307
1744,324660.302378628
1745,228568.824203327
1746,209131.120611357
1747,219865.843592441
1748,237172.771481145
1749,157062.948201493
1750,139064.335529954
1751,253353.933240192
1752,117894.402640823
1753,149933.06072111
1754,193934.004126026
1755,169999.113034419
1756,124909.384257062
1757,117780.091432677
1758,145824.575188729
1759,161008.724202752
1760,163751.848084273
1761,141868.320728793
1762,169108.868203059
1763,180819.897046418
1764,117549.546544069
1765,180952.548527701
1766,184286.193320427
1767,231256.887063615
1768,139729.772535599
1769,167806.457893467
1770,148112.280824002
1771,120023.62420222
1772,140528.174843842
1773,127248.322176071
1774,145493.535523023
1775,133934.877304611
1776,127709.441944143
1777,109399.216025165
1778,138057.892567538
1779,111364.06280174
1780,178597.50167878
1781,130179.392630805
1782,86632.0618684552
1783,145030.103398982
1784,105115.365337718
1785,124188.961040081
1786,138228.155441361
1787,163245.963939443
1788,64053.7293716189
1789,100426.218220163
1790,76342.9708133165
1791,187689.706264564
1792,158153.794499073
1793,136240.484808074
1794,151377.899309336
1795,134253.457057365
1796,124326.066621813
1797,117912.534577628
1798,120715.775258431
1799,112181.599064257
1800,125563.092396748
1801,127970.488988829
1802,136652.134124675
1803,150633.521593352
1804,141374.770308732
1805,135675.396647324
1806,132729.39677073
1807,135503.047339194
1808,127554.839059425
1809,119573.388829993
1810,135640.924634286
1811,97840.4416023507
1812,102449.390252885
1813,126325.880164313
1814,93304.0738526053
1815,57291.8018729845
1816,100751.36118893
1817,113559.603837339
1818,153587.368580186
1819,125413.581633784
1820,72999.9275718726
1821,118564.786316208
1822,152593.558675613
1823,49138.1557769705
1824,130728.620110986
1825,128488.062676877
1826,101776.19536297
1827,99623.7535741931
1828,133192.501016537
1829,116339.486575503
1830,141921.724197763
1831,149233.884908691
1832,78277.3661431647
1833,135185.540060789
1834,126562.416330894
1835,124404.746763464
1836,127239.506254771
1837,85881.5652719761
1838,129707.618595514
1839,96342.0274033084
1840,148697.508966023
1841,135640.906807707
1842,92156.4265672118
1843,119017.388856364
1844,129044.170709887
1845,139761.076686155
1846,148832.229487967
1847,173163.25878457
1848,54714.7526492018
1849,109005.925508035
1850,118269.933043857
1851,149616.257826918
1852,121874.928510543
1853,127579.470644631
1854,168421.078669314
1855,155132.540622574
1856,216448.93855026
1857,156175.179227107
1858,141617.675685576
1859,120239.137090378
1860,151581.772820065
1861,119948.186428495
1862,299997.06170559
1863,290705.482849762
1864,290752.870127766
1865,309856.066174131
1866,309316.411746687
1867,228551.051932852
1868,285444.72462084
1869,200662.014939976
1870,221208.462411605
1871,232023.298056737
1872,171924.452057775
1873,239443.590619151
1874,147957.355959193
1875,207269.694872373
1876,193670.21658821
1877,208491.360131117
1878,202963.458159617
1879,129075.491429364
1880,136064.703711953
1881,235745.63766424
1882,251813.111024076
1883,191598.334592591
1884,206655.210942893
1885,250044.919124081
1886,283922.114416381
1887,206329.596074088
1888,263707.042821134
1889,166731.149596159
1890,126130.283798659
1891,141473.252135753
1892,99618.5334206915
1893,133613.40330911
1894,126940.115476074
1895,140514.639926906
1896,122647.752448996
1897,109823.508936715
1898,114224.64464138
1899,157237.5526465
1900,156519.821848417
1901,168174.588370818
1902,145711.585887772
1903,206820.682951739
1904,138880.290973736
1905,201280.595939785
1906,158520.681607512
1907,221687.352197391
1908,120463.92485761
1909,136853.573357976
1910,127929.081131234
1911,213582.36825776
1912,332061.165141248
1913,139912.64957578
1914,70501.4954756305
1915,285054.712363896
1916,67052.7809354045
1917,247539.441311437
1918,140720.466010085
1919,172631.741856882
1920,150769.431858553
1921,396136.259185141
1922,313323.590564914
1923,235350.10225698
1924,242422.108462902
1925,211020.631895197
1926,376271.735612962
1927,137230.923640162
1928,153943.171218914
1929,126210.067199184
1930,134928.204943361
1931,138649.097354363
1932,138210.830195234
1933,172127.690152383
1934,180391.812960305
1935,165048.17279508
1936,187143.121116947
1937,182381.467402512
1938,171911.673372565
1939,253109.978688767
1940,193813.202198465
1941,173036.751618281
1942,187238.553393237
1943,207249.129534859
1944,332767.43891306
1945,369039.86014663
1946,152021.529974258
1947,312603.323425482
1948,158845.753142233
1949,249013.05382928
1950,188569.425136235
1951,267288.580114223
1952,226950.037008759
1953,170113.902688181
1954,197243.260616661
1955,140139.854843269
1956,307160.595580869
1957,163769.173500693
1958,293385.821111204
1959,144340.550581017
1960,114301.045705875
1961,117878.202906909
1962,100385.274160586
1963,110782.727344637
1964,109269.175572499
1965,143150.111088936
1966,138461.172786003
1967,273221.583865038
1968,438223.869480286
1969,385594.164657226
1970,418467.697455024
1971,483174.634446079
1972,360577.372454386
1973,269429.815642233
1974,320823.741928531
1975,528278.811015019
1976,277073.637500135
1977,363045.838228099
1978,352826.410502325
1979,328196.82500938
1980,198677.208848318
1981,330901.211778254
1982,232177.529724758
1983,213175.874959961
1984,177665.12700711
1985,217272.065353349
1986,210770.886054302
1987,178120.077348085
1988,175045.398594022
1989,194414.752117703
1990,211543.357753105
1991,225533.310771666
1992,211205.055620674
1993,172952.66759314
1994,239032.295171834
1995,181839.513482265
1996,267102.677903117
1997,326381.852597249
1998,349144.540254764
1999,268556.748249284
2000,334964.81906821
2001,286396.090755129
2002,245268.900540352
2003,254564.959821527
2004,272884.578455543
2005,232963.851226411
2006,223599.576286222
2007,256264.557954069
2008,209200.766394007
2009,189613.550561429
2010,193632.456771585
2011,149786.678449397
2012,171909.743249716
2013,173141.390417199
2014,178284.533058499
2015,197411.185610604
2016,184637.630930425
2017,192961.629965256
2018,120096.503097608
2019,132690.644826338
2020,109240.935861303
2021,100056.190125237
2022,191421.632400241
2023,148169.314605235
2024,286761.11747332
2025,402139.845696714
2026,175500.728213797
2027,157682.396073079
2028,152856.798074652
2029,171275.98174052
2030,278186.338617429
2031,236242.20414627
2032,253412.211781744
2033,263103.329769603
2034,171625.161653214
2035,222706.023487005
2036,197222.087711292
2037,201489.916738461
2038,317071.379484887
2039,217864.121798518
2040,336231.336218702
2041,310680.81776425
2042,207934.632008137
2043,180510.74827952
2044,182986.240442837
2045,217520.333391558
2046,152543.283783776
2047,145438.82966132
2048,137897.661386726
2049,145010.04246519
2050,179998.548695823
2051,108603.177578087
2052,125030.987998016
2053,148954.976206772
2054,92007.4979507018
2055,154319.326421065
2056,147360.749595821
2057,122078.399962933
2058,217564.467758758
2059,131557.273002819
2060,169434.501063191
2061,179865.846730534
2062,130851.369298877
2063,120583.714454114
2064,131752.187002941
2065,120179.921024268
2066,169569.018015088
2067,109978.719529492
2068,143897.760544506
2069,87912.7422481512
2070,113222.919294863
2071,95390.3772375315
2072,134213.501584799
2073,136098.319835859
2074,181265.060758854
2075,148279.586307072
2076,113905.024466434
2077,148582.067171584
2078,118654.533076771
2079,135113.938611104
2080,121500.842817073
2081,124711.359009533
2082,119409.610036511
2083,141583.767928731
2084,109985.091131755
2085,125528.717360358
2086,115296.249788898
2087,137147.074611294
2088,101671.635273505
2089,85518.0136704719
2090,127640.026731852
2091,111730.903240841
2092,123338.484841732
2093,123575.701653225
2094,111727.84228965
2095,137691.849520928
2096,88696.4007954116
2097,104297.927430431
2098,144482.879812541
2099,57428.6887052621
2100,85948.712716751
2101,106054.059403998
2102,134511.962959088
2103,103329.375611382
2104,137447.945219415
2105,126940.828007069
2106,66808.2418664617
2107,201932.615358631
2108,117939.640388885
2109,115952.19033125
2110,124533.024745318
2111,144981.781041666
2112,131382.402368914
2113,126003.006431185
2114,124482.572556961
2115,156028.328433804
2116,112719.53308401
2117,146173.586132225
2118,119428.310870812
2119,114451.432673803
2120,116912.417289924
2121,84691.1081501828
2122,104636.826423888
2123,85632.5416175326
2124,155257.383492696
2125,135445.814362072
2126,150060.892609572
2127,160914.981050014
2128,131730.783713795
2129,90751.6415151562
2130,128465.037590241
2131,139656.022856154
2132,115882.751211508
2133,118918.43669975
2134,116736.331425231
2135,96764.245002306
2136,74441.3835820629
2137,108825.278805032
2138,133527.989113331
2139,146027.620999006
2140,135935.339242595
2141,144345.980247553
2142,126245.704575995
2143,138892.729951074
2144,113356.240714942
2145,140440.297665638
2146,164759.893081903
2147,155095.426564807
2148,139212.534934571
2149,144728.107897396
2150,237070.937746508
2151,111858.522689195
2152,174292.210700211
2153,176714.560244168
2154,104049.437533904
2155,139919.759036093
2156,264455.268163444
2157,226891.996005173
2158,223642.979682198
2159,217887.474366157
2160,175245.697734336
2161,239930.306970419
2162,409542.517047407
2163,326993.623190998
2164,245095.210726982
2165,209861.517695745
2166,150798.216811563
2167,213107.978663494
2168,201084.079617213
2169,194272.690229126
2170,217998.524472891
2171,156550.217411495
2172,129980.75607752
2173,168692.681329475
2174,232192.287788321
2175,289820.33535897
2176,297106.410237272
2177,236714.726868635
2178,215276.637731452
2179,142013.699266011
2180,224830.430913657
2181,187693.494955401
2182,220660.734858302
2183,191468.625263775
2184,120725.501889921
2185,125884.495504876
2186,143539.166969294
2187,149330.487565373
2188,153276.83838222
2189,193436.928625176
2190,75849.3648470022
2191,84166.4959723715
2192,89240.1261391437
2193,112757.759656859
2194,107132.251063504
2195,107140.285717092
2196,101268.811214459
2197,114958.432537641
2198,154782.64556453
2199,161663.966122408
2200,145700.559576375
2201,150254.039948069
2202,208632.276317384
2203,144254.558259392
2204,179081.352347517
2205,127503.456410655
2206,132536.341367785
2207,197052.054238072
2208,258455.72428095
2209,218881.197718858
2210,124717.475159321
2211,116152.669774977
2212,122456.641332389
2213,108109.085615034
2214,125955.634593485
2215,104494.629460766
2216,145164.056275669
2217,66618.4483029103
2218,91884.0030946817
2219,79719.22820945
2220,76921.2568708097
2221,281186.855378809
2222,257713.740009782
2223,264801.097417686
2224,198235.608435857
2225,122390.235001538
2226,183800.987430288
2227,212083.737404501
2228,261294.286908037
2229,253471.014684267
2230,163632.505603159
2231,217362.500766603
2232,190521.530548051
2233,189589.382488037
2234,250816.279122784
2235,227433.879750648
2236,274452.70228904
2237,330937.540652741
2238,196320.034356532
2239,119271.478751563
2240,154279.381071424
2241,154025.250604876
2242,122416.427599521
2243,124660.938053663
2244,102735.954992581
2245,99811.4245181778
2246,155932.56387933
2247,114132.286852655
2248,123215.214774413
2249,123542.226142735
2250,129429.743674351
2251,95688.0216697642
2252,179117.970686362
2253,153825.37641268
2254,169635.410311953
2255,181466.164540658
2256,175356.05255226
2257,207345.748122547
2258,165264.702655722
2259,171579.857735655
2260,150085.198350557
2261,185510.749141177
2262,209275.015310845
2263,349632.153908181
2264,454150.105547832
2265,155996.799246387
2266,292110.391922575
2267,363213.253838327
2268,409913.067176526
2269,147995.591335489
2270,189079.923345829
2271,222325.02005873
2272,201026.6440939
2273,166136.30122792
2274,177418.05498027
2275,166013.837104608
2276,188583.404503368
2277,186899.3652547
2278,146221.697981554
2279,127249.161585816
2280,123992.668994784
2281,165202.829475883
2282,178196.70193199
2283,111814.133973203
2284,116535.638993846
2285,141566.698782581
2286,123860.415963895
2287,354804.050612024
2288,275706.672069376
2289,391433.762706967
2290,439898.616819527
2291,320847.428839854
2292,429762.083599248
2293,503561.111095022
2294,399464.51909379
2295,491563.250356524
2296,276428.952551443
2297,313595.1523621
2298,334692.47206232
2299,381077.835324338
2300,321799.236877855
2301,287126.367762362
2302,253653.651263903
2303,252839.908224535
2304,246795.305393145
2305,196048.185379302
2306,197694.415174395
2307,200863.127571652
2308,224122.437754232
2309,278239.292605198
2310,215980.386890652
2311,204589.211453525
2312,184892.34661741
2313,176308.827250839
2314,181845.282036125
2315,171822.486000673
2316,198265.533011798
2317,192557.442278988
2318,175201.687759564
2319,179635.570223346
2320,186938.003538746
2321,238851.130030816
2322,178181.5329121
2323,184289.345763711
2324,168679.220527849
2325,215414.882346422
2326,167493.375598431
2327,207825.591939504
2328,218541.721580631
2329,188666.936682223
2330,177962.765333053
2331,380692.726755335
2332,408978.84677754
2333,339146.360204039
2334,276728.321337402
2335,278091.939669799
2336,330194.299107306
2337,206527.859133929
2338,274306.411398868
2339,237952.747711137
2340,396511.022684158
2341,227686.540068842
2342,244420.772279018
2343,229357.886294624
2344,234450.04760425
2345,235567.481484781
2346,212581.514851764
2347,198568.284432694
2348,238693.089319387
2349,176239.822251515
2350,283349.830631502
2351,262195.094261775
2352,265598.207228591
2353,248872.977641872
2354,136753.570709814
2355,150137.898328902
2356,156319.732400127
2357,193191.239224155
2358,188668.343123611
2359,139768.199921036
2360,112782.760370722
2361,136805.605471163
2362,290951.583032062
2363,132478.772911184
2364,155955.378119499
2365,220813.771293475
2366,187871.417721992
2367,225858.307202659
2368,205005.235893643
2369,222633.681673664
2370,172470.520225401
2371,171288.342928775
2372,189514.895340495
2373,268463.811267114
2374,294036.029405946
2375,255671.379170942
2376,302438.035585819
2377,381260.910201008
2378,149870.616455541
2379,213658.235328981
2380,152057.909864822
2381,164655.402024743
2382,209156.907635442
2383,207999.503545596
2384,236727.399816301
2385,162307.147884427
2386,137901.295206513
2387,135924.945387538
2388,104685.444897388
2389,125637.25752636
2390,138012.739385822
2391,134332.457780265
2392,114964.894642157
2393,161747.795187198
2394,135488.909119861
2395,198764.638934005
2396,146380.204671716
2397,226263.339310966
2398,130373.138790423
2399,62088.7419294736
2400,67354.4200422536
2401,115439.792438671
2402,134871.903641993
2403,142082.10818651
2404,153643.417489876
2405,160555.726629886
2406,139233.336431659
2407,124455.292488996
2408,144585.300817532
2409,126747.435131032
2410,177203.385610572
2411,117213.483471415
2412,152573.706205215
2413,130113.683718427
2414,153640.780380874
2415,133162.630070683
2416,125082.5059905
2417,134616.961350441
2418,134204.707501888
2419,124201.155121213
2420,117096.253080685
2421,146166.584325828
2422,114223.568637422
2423,120047.350517325
2424,155009.060816627
2425,217159.962616539
2426,118869.818099779
2427,136458.948111517
2428,172400.026048083
2429,112257.441081525
2430,134280.380377453
2431,102553.421768484
2432,138568.069437424
2433,137578.01978533
2434,134060.879010693
2435,147451.870274104
2436,107027.047066576
2437,107589.483939883
2438,121113.32468129
2439,111787.540516492
2440,120821.696042975
2441,96764.8618813788
2442,103182.730350216
2443,125496.251250444
2444,128405.97568576
2445,92407.6510497901
2446,139636.906626986
2447,184836.969941478
2448,129264.13425476
2449,111832.819588956
2450,145958.879374548
2451,129173.55273414
2452,185858.239502299
2453,100230.85802551
2454,120276.447272566
2455,110164.306340857
2456,130711.656017191
2457,126334.008215452
2458,120007.42755188
2459,109079.153532616
2460,129987.845105542
2461,125869.903262103
2462,135438.0488295
2463,120289.858460699
2464,172479.187011453
2465,137993.639778716
2466,114829.182096096
2467,136314.589455055
2468,84363.9997268991
2469,83119.0210951859
2470,173261.107293672
2471,210397.799330518
2472,157454.351925852
2473,108583.837798005
2474,87285.6845130113
2475,216864.389397318
2476,116538.411496129
2477,125765.317539207
2478,152965.112838657
2479,107230.514960926
2480,151674.729815514
2481,123206.457588158
2482,124182.783232675
2483,111817.307402684
2484,121683.176533851
2485,125849.195084674
2486,149669.725287348
2487,161447.776139052
2488,152477.619829051
2489,146892.041803683
2490,147053.190936838
2491,94473.7429015643
2492,195344.894158614
2493,157251.253807639
2494,144559.365216444
2495,99676.2031933001
2496,246468.347579006
2497,151884.761265404
2498,106964.44137811
2499,90063.7168895036
2500,124798.115140205
2501,137540.345697736
2502,144078.998507032
2503,95801.7155915161
2504,189854.83620004
2505,216032.114824466
2506,246926.240412403
2507,289874.327367289
2508,248870.393157927
2509,217250.782451076
2510,219644.615449746
2511,178982.825788499
2512,203502.287305249
2513,215399.239017061
2514,265202.316008338
2515,144379.24105759
2516,173577.199943868
2517,144907.877195785
2518,148964.570470884
2519,218001.214222261
2520,206318.19885516
2521,184456.342938308
2522,219946.832233484
2523,126118.758736892
2524,137796.570640733
2525,147636.144288017
2526,135272.629259972
2527,124678.723641451
2528,127516.190746609
2529,136705.839172402
2530,131255.041509738
2531,252289.022334328
2532,219822.204282558
2533,195850.527502846
2534,244370.52752334
2535,301900.246329153
2536,233341.954141575
2537,224918.980741399
2538,179941.091482796
2539,185180.747390825
2540,182144.849083099
2541,178723.131340699
2542,166350.243063383
2543,120117.415664689
2544,120951.492717451
2545,136900.981081631
2546,134908.828014385
2547,136206.515402914
2548,145131.196299545
2549,151184.494988636
2550,258088.941499675
2551,143878.75123621
2552,126425.538315036
2553,79685.665906372
2554,99187.7944987529
2555,114844.360401497
2556,98130.8655849433
2557,104843.599504972
2558,143959.612747802
2559,140924.13958196
2560,141982.566481823
2561,144263.257619774
2562,133058.692787198
2563,149210.466407214
2564,188522.667401905
2565,134515.788390554
2566,158943.99055279
2567,138006.20870998
2568,200134.140948124
2569,204639.968778555
2570,123260.481913982
2571,189225.773746845
2572,156682.629762572
2573,221648.8337165
2574,262791.20048067
2575,129136.118589443
2576,123824.428072127
2577,138809.572505791
2578,91145.7737922074
2579,63121.2291125283
2580,113682.799491656
2581,113740.128852354
2582,120042.286398699
2583,266673.247192755
2584,173603.110206237
2585,182187.442812237
2586,210490.843599746
2587,191829.542568906
2588,140798.258840134
2589,145112.380755924
2590,221935.839693247
2591,243661.721055107
2592,230030.38797803
2593,255881.389345585
2594,191147.609346385
2595,204108.875067951
2596,316250.416182995
2597,189163.684979154
2598,288612.051245649
2599,337889.669674062
2600,140184.236568421
2601,145817.203566286
2602,88663.5207640087
2603,94100.1271172372
2604,93371.5205142619
2605,86355.6085636792
2606,143551.109237025
2607,198339.430468715
2608,201266.367282549
2609,165061.496827319
2610,112857.058211624
2611,127974.96917423
2612,152712.560047153
2613,131108.112898438
2614,124287.099082187
2615,152219.48292936
2616,148865.92097561
2617,175048.68176505
2618,168239.624904168
2619,201852.162825629
2620,184259.997527007
2621,177227.428720669
2622,180590.69217436
2623,246538.017630502
2624,293827.62176604
2625,316726.1542141
2626,170065.095702548
2627,168144.82380821
2628,433407.613102906
2629,531984.774781688
2630,344353.457590571
2631,465795.199357095
2632,405945.529146131
2633,306493.559162381
2634,404181.206166327
2635,160611.257402301
2636,187053.558589945
2637,168139.096797572
2638,269376.920220481
2639,187391.496244828
2640,153237.753390699
2641,106873.654120038
2642,181619.868776278
2643,107614.60166115
2644,127400.524512112
2645,110545.363796391
2646,99287.6642797426
2647,109981.023435504
2648,138659.784795886
2649,148847.397961303
2650,138332.581551613
2651,139750.130801487
2652,410336.339894061
2653,270013.586916169
2654,252456.524071335
2655,387369.029431574
2656,331669.630906684
2657,344493.136565964
2658,303158.309185939
2659,300177.064146178
2660,349931.087728372
2661,346928.517345595
2662,363167.637308893
2663,291656.39412984
2664,269426.385717501
2665,315852.024800581
2666,281713.341690296
2667,171609.600968932
2668,182228.77102997
2669,183033.9452819
2670,285344.332192146
2671,181325.063995913
2672,191926.856468635
2673,203452.50847004
2674,198612.208922041
2675,166945.034555694
2676,191780.180719506
2677,195073.119253693
2678,248718.405088591
2679,282351.885369198
2680,292817.578322329
2681,408735.124406169
2682,329275.420558727
2683,582995.858365424
2684,332784.968007138
2685,355237.527925798
2686,263863.752335507
2687,306868.969134875
2688,229296.809699448
2689,205551.978154035
2690,456945.953117373
2691,190716.050166549
2692,140960.755154598
2693,198065.107085826
2694,143618.988065578
2695,189268.291774136
2696,180551.017164091
2697,183662.196525369
2698,194821.8215186
2699,169088.123300962
2700,155136.671594613
2701,156315.724740815
2702,118563.12677884
2703,127873.366299881
2704,135851.234198143
2705,114017.648993236
2706,114290.528182989
2707,122419.04111478
2708,126932.629751041
2709,102501.143722675
2710,122373.363085459
2711,291810.145520916
2712,384526.124257859
2713,171230.09379577
2714,155815.255332632
2715,171234.405805287
2716,152169.810012618
2717,187814.494794221
2718,234497.153997578
2719,160340.9946048
2720,182211.884150998
2721,134232.476148486
2722,168550.586730063
2723,143415.969785063
2724,127287.530335315
2725,129613.620665602
2726,147464.877148164
2727,174746.847465423
2728,171949.185918205
2729,147280.902280622
2730,146993.862957942
2731,124448.971797673
2732,126657.38271378
2733,160321.804901787
2734,162016.953111835
2735,132060.516474882
2736,143010.686421888
2737,119428.565886575
2738,137679.684827673
2739,157796.181079886
2740,133369.352052576
2741,140865.906744458
2742,155051.747924557
2743,157275.741447231
2744,157720.572984042
2745,142832.46005809
2746,134348.132144146
2747,146467.213243701
2748,120034.342599892
2749,129586.558535994
2750,131637.708777002
2751,136060.598571046
2752,192794.178400229
2753,146745.56635031
2754,212066.353974547
2755,131704.731531852
2756,97570.4453458252
2757,75551.0015852603
2758,90961.0313543471
2759,145308.775712737
2760,115816.349193874
2761,140902.292887004
2762,144238.711504248
2763,188843.144524883
2764,158455.254657076
2765,269898.860100282
2766,129556.141900995
2767,85642.575767429
2768,127842.129222564
2769,124616.110397385
2770,141986.22242228
2771,113764.418176296
2772,117348.385952731
2773,156951.413913642
2774,143717.703389369
2775,117035.700960671
2776,144161.282311973
2777,146214.213617952
2778,109112.360054962
2779,120103.45924364
2780,100455.228829012
2781,96018.4198453579
2782,99494.9259625153
2783,101373.937062208
2784,124023.074901833
2785,138792.50241396
2786,69248.3190629957
2787,125851.196976968
2788,80040.3552553792
2789,165006.926699947
2790,91757.9011034361
2791,116299.320363796
2792,63646.2003974704
2793,151340.81400275
2794,89077.4200685415
2795,125233.462315003
2796,95500.1391708254
2797,204546.904665295
2798,105977.432327431
2799,114259.202893163
2800,71040.9666711318
2801,104448.654487574
2802,130039.547185676
2803,166895.140467394
2804,137045.246531999
2805,99959.2385671776
2806,89375.8167502882
2807,157910.972072148
2808,142411.316848821
2809,129147.70557111
2810,124983.466463785
2811,155826.924046166
2812,148147.416745131
2813,156351.32485764
2814,159842.142413072
2815,93001.8424712986
2816,271976.636460057
2817,158116.892715038
2818,131601.291908276
2819,172035.075963523
2820,136166.944061502
2821,101183.913695784
2822,188761.719597505
2823,308135.048572993
2824,179745.173796753
2825,145672.624690968
2826,139261.22507217
2827,138744.400907798
2828,224088.023464384
2829,217823.126031465
2830,232008.181057823
2831,170937.792704494
2832,247797.134342665
2833,273092.611999453
2834,215553.972588482
2835,218457.489825622
2836,191072.759018799
2837,164756.77971444
2838,147930.99987489
2839,177020.447617996
2840,192675.561885056
2841,196812.96133872
2842,220392.576699046
2843,151088.664779244
2844,176082.639839209
2845,127896.175414087
2846,204459.031837528
2847,196588.903938519
2848,220145.88401591
2849,199200.911671349
